_id,partition,core,in_degree,clustering,closeness,betweenness,vote_rank,authority,hubs,pagerank,ambassador,community_hub,screen_name,followers,friends,verified,description,created_at,listed,tipo,,{,"""",:,",",},,,,
305807829,2,26,17,0.064786585,0.339538527,0.000502167,0.001996008,0.000567981,0.000606317,0.000297994,0.04519774,0.062249515,ExtranewsCo,31976,9208,FALSE,news del caribe por Víctor López Aroca | #Cardenalnews | #Extranews |  lunes a viernes de 5:00 a 9:00 am - #SistemaCardenal 1.010 AM.  Barranquilla.,2011,53,news,,,"{""_id"":305807829,","""partition"":2,","""screen_name"":""ExtranewsCo"",","""followers"":31976,","""verified"":""FALSE"",","""description"":""news del caribe por Víctor López Aroca | #Cardenalnews | #Extranews |  lunes a viernes de 5:00 a 9:00 am - #SistemaCardenal 1.010 AM.  Barranquilla."",","""tipo"":""news""}","{""_id"":305807829,""partition"":2,""screen_name"":""ExtranewsCo"",""followers"":31976,""verified"":""FALSE"",""description"":""news del caribe por Víctor López Aroca | #Cardenalnews | #Extranews |  lunes a viernes de 5:00 a 9:00 am - #SistemaCardenal 1.010 AM.  Barranquilla."",""tipo"":""news""}"
306205914,5,29,14,0.018549747,0.349249329,0.000538191,0,0.000742745,0.000731218,0.00030571,0.103677459,0,bolivarsiavanza,46580,2892,TRUE,Hacemos de Bolívar un territorio de progreso 2016-2019 #BolívarSíAvanza #GobiernodeResultados,2011,152,government entity,,,"{""_id"":306205914,","""partition"":5,","""screen_name"":""bolivarsiavanza"",","""followers"":46580,","""verified"":""TRUE"",","""description"":""Hacemos de Bolívar un territorio de progreso 2016-2019 #BolívarSíAvanza #GobiernodeResultados"",","""tipo"":""government entity""}","{""_id"":306205914,""partition"":5,""screen_name"":""bolivarsiavanza"",""followers"":46580,""verified"":""TRUE"",""description"":""Hacemos de Bolívar un territorio de progreso 2016-2019 #BolívarSíAvanza #GobiernodeResultados"",""tipo"":""government entity""}"
306248882,2,31,39,0.02952433,0.384297237,0.001088944,0.001988072,0.001700019,0.010956596,0.000890787,0.062146893,0.193665158,MinEnergiaCo,296838,1340,FALSE,Cuenta oficial del Ministerio de Energía del Gobierno de Colombia.,2011,847,government entity,,,"{""_id"":306248882,","""partition"":2,","""screen_name"":""MinEnergiaCo"",","""followers"":296838,","""verified"":""FALSE"",","""description"":""Cuenta oficial del Ministerio de Energía del Gobierno de Colombia."",","""tipo"":""government entity""}","{""_id"":306248882,""partition"":2,""screen_name"":""MinEnergiaCo"",""followers"":296838,""verified"":""FALSE"",""description"":""Cuenta oficial del Ministerio de Energía del Gobierno de Colombia."",""tipo"":""government entity""}"
306386578,3,27,19,0.030599755,0.348274161,0.000819492,0.002457002,0.000648769,0.000184114,0.00040685,0.022904777,0.3125,MABELMORENO,52890,350,TRUE,Actriz  actress  Instagram: MabelMoreno1,2011,68,entertainment,,,"{""_id"":306386578,","""partition"":3,","""screen_name"":""MABELMORENO"",","""followers"":52890,","""verified"":""TRUE"",","""description"":""Actriz  actress  Instagram: MabelMoreno1"",","""tipo"":""entertainment""}","{""_id"":306386578,""partition"":3,""screen_name"":""MABELMORENO"",""followers"":52890,""verified"":""TRUE"",""description"":""Actriz  actress  Instagram: MabelMoreno1"",""tipo"":""entertainment""}"
307033767,3,24,11,0.032634033,0.311273912,0.000216378,0.001388889,3.43E-05,0.002240032,0.000240377,0.062988137,0,josefobe,114721,81180,FALSE,Bienvenidos a mi cuenta oficial de Twitter / Periodista Digital / Fotógrafo Aficionado / Marketing Digital.,2011,98,personal,,,"{""_id"":307033767,","""partition"":3,","""screen_name"":""josefobe"",","""followers"":114721,","""verified"":""FALSE"",","""description"":""Bienvenidos a mi cuenta oficial de Twitter / Periodista Digital / Fotógrafo Aficionado / Marketing Digital."",","""tipo"":""personal""}","{""_id"":307033767,""partition"":3,""screen_name"":""josefobe"",""followers"":114721,""verified"":""FALSE"",""description"":""Bienvenidos a mi cuenta oficial de Twitter / Periodista Digital / Fotógrafo Aficionado / Marketing Digital."",""tipo"":""personal""}"
308158112,5,29,24,0.049944506,0.348552224,0.001229085,0.002123142,0.000640466,0.000243259,0.000580592,0.044433197,0.261164667,tulioagomez,158084,606,TRUE,companyrio  Presidente JD América amante del valle del cauca y del América... Nos vemos en Copa libertadores   Los Guerreros no dormimos  reposamos.,2011,99,personal,,,"{""_id"":308158112,","""partition"":5,","""screen_name"":""tulioagomez"",","""followers"":158084,","""verified"":""TRUE"",","""description"":""companyrio  Presidente JD América amante del valle del cauca y del América... Nos vemos en Copa libertadores   Los Guerreros no dormimos  reposamos."",","""tipo"":""personal""}","{""_id"":308158112,""partition"":5,""screen_name"":""tulioagomez"",""followers"":158084,""verified"":""TRUE"",""description"":""companyrio  Presidente JD América amante del valle del cauca y del América... Nos vemos en Copa libertadores   Los Guerreros no dormimos  reposamos."",""tipo"":""personal""}"
308178909,5,22,5,0.030909091,0.31640635,0.000162462,0,2.24E-05,0.006968357,0.000169685,0.029622131,0.014509148,EscuderoSandra,26243,583,FALSE,Locutora de Olímpica Stereo 92.1 fm  talento de @VOCESDEMARCA  la Universidad de la Voz. Presentadora de 📺 Actriz de doblaje  jingles para radio  tv y cine!,2011,58,entertainment,,,"{""_id"":308178909,","""partition"":5,","""screen_name"":""EscuderoSandra"",","""followers"":26243,","""verified"":""FALSE"",","""description"":""Locutora de Olímpica Stereo 92.1 fm  talento de @VOCESDEMARCA  la Universidad de la Voz. Presentadora de 📺 Actriz de doblaje  jingles para radio  tv y cine!"",","""tipo"":""entertainment""}","{""_id"":308178909,""partition"":5,""screen_name"":""EscuderoSandra"",""followers"":26243,""verified"":""FALSE"",""description"":""Locutora de Olímpica Stereo 92.1 fm  talento de @VOCESDEMARCA  la Universidad de la Voz. Presentadora de 📺 Actriz de doblaje  jingles para radio  tv y cine!"",""tipo"":""entertainment""}"
308257399,6,31,36,0.037560976,0.400148177,0.001843195,0.003937008,0.001899789,0.001897883,0.000963323,0.0865234,0,cristinaplazasm,49940,1242,TRUE,La Paz del país se alcanzará en el momento q garanticemos los derechos de los niños! SÍ se puede cambiar el mundo  sólo es cuestión de querer! @lafm,2011,202,personal,,,"{""_id"":308257399,","""partition"":6,","""screen_name"":""cristinaplazasm"",","""followers"":49940,","""verified"":""TRUE"",","""description"":""La Paz del país se alcanzará en el momento q garanticemos los derechos de los niños! SÍ se puede cambiar el mundo  sólo es cuestión de querer! @lafm"",","""tipo"":""personal""}","{""_id"":308257399,""partition"":6,""screen_name"":""cristinaplazasm"",""followers"":49940,""verified"":""TRUE"",""description"":""La Paz del país se alcanzará en el momento q garanticemos los derechos de los niños! SÍ se puede cambiar el mundo  sólo es cuestión de querer! @lafm"",""tipo"":""personal""}"
308277226,0,31,22,0.031327698,0.336593416,0.001745054,0.00462963,7.35E-05,0.000685403,0.000385185,0.05386058,0.110221603,SoyStevenRojo,97563,15429,FALSE,Humano 🤖 ➡️Instagram https://t.co/NQCgngoe2x ➡️Faceboook| https://t.co/u32VkL5JmU,2011,124,personal,,,"{""_id"":308277226,","""partition"":0,","""screen_name"":""SoyStevenRojo"",","""followers"":97563,","""verified"":""FALSE"",","""description"":""Humano 🤖 ➡️Instagram https://t.co/NQCgngoe2x ➡️Faceboook| https://t.co/u32VkL5JmU"",","""tipo"":""personal""}","{""_id"":308277226,""partition"":0,""screen_name"":""SoyStevenRojo"",""followers"":97563,""verified"":""FALSE"",""description"":""Humano 🤖 ➡️Instagram https://t.co/NQCgngoe2x ➡️Faceboook| https://t.co/u32VkL5JmU"",""tipo"":""personal""}"
309295164,5,31,58,0.062966418,0.423640622,0.00014898,0,0.004307316,0.000455668,0.002273043,0.311032376,0.23214637,RobertFarah_,37624,157,TRUE,Professional Tennis player - https://t.co/lgzORDPo1b,2011,265,sports,,,"{""_id"":309295164,","""partition"":5,","""screen_name"":""RobertFarah_"",","""followers"":37624,","""verified"":""TRUE"",","""description"":""Professional Tennis player - https://t.co/lgzORDPo1b"",","""tipo"":""sports""}","{""_id"":309295164,""partition"":5,""screen_name"":""RobertFarah_"",""followers"":37624,""verified"":""TRUE"",""description"":""Professional Tennis player - https://t.co/lgzORDPo1b"",""tipo"":""sports""}"
309701728,5,30,38,0.029042386,0.372334039,0.002080718,0.004385965,0.000855717,0.000645633,0.000619471,0.13329959,0.290182963,Cantantedelgol,30944,278,TRUE,Narrador Orgullosamente Colombiano- - CONTACTO COMERCIAL canalcantantegol@gmail.com - - https://t.co/vvGUudURl7,2011,47,sports,,,"{""_id"":309701728,","""partition"":5,","""screen_name"":""Cantantedelgol"",","""followers"":30944,","""verified"":""TRUE"",","""description"":""Narrador Orgullosamente Colombiano- - CONTACTO COMERCIAL canalcantantegol@gmail.com - - https://t.co/vvGUudURl7"",","""tipo"":""sports""}","{""_id"":309701728,""partition"":5,""screen_name"":""Cantantedelgol"",""followers"":30944,""verified"":""TRUE"",""description"":""Narrador Orgullosamente Colombiano- - CONTACTO COMERCIAL canalcantantegol@gmail.com - - https://t.co/vvGUudURl7"",""tipo"":""sports""}"
309876108,1,31,18,0.045933735,0.356449611,0.000158705,0,0.000501811,0.002615836,0.000336516,0.013669687,0.184022688,casa_la,22278,445,FALSE,Colectivo feminista que trabaja hace más de tres décadas por los derechos humanos de las mujeres  en contra de las violencias  a favor del diálogo y la paz.,2011,180,ngo,,,"{""_id"":309876108,","""partition"":1,","""screen_name"":""casa_la"",","""followers"":22278,","""verified"":""FALSE"",","""description"":""Colectivo feminista que trabaja hace más de tres décadas por los derechos humanos de las mujeres  en contra de las violencias  a favor del diálogo y la paz."",","""tipo"":""ngo""}","{""_id"":309876108,""partition"":1,""screen_name"":""casa_la"",""followers"":22278,""verified"":""FALSE"",""description"":""Colectivo feminista que trabaja hace más de tres décadas por los derechos humanos de las mujeres  en contra de las violencias  a favor del diálogo y la paz."",""tipo"":""ngo""}"
310385214,1,25,8,0.049230769,0.326584373,9.12E-05,0,0.000131031,0.000558756,0.000187068,0.013669687,0.061340896,cutcolombia,28823,884,TRUE,Central Unitaria de Trabajadores de Colombia. Por #Paz #Democracia #Soberanía y derechos #Laborales. Hacemos parte de la @csa_tuca y la @ituc,2011,129,government entity,,,"{""_id"":310385214,","""partition"":1,","""screen_name"":""cutcolombia"",","""followers"":28823,","""verified"":""TRUE"",","""description"":""Central Unitaria de Trabajadores de Colombia. Por #Paz #Democracia #Soberanía y derechos #Laborales. Hacemos parte de la @csa_tuca y la @ituc"",","""tipo"":""government entity""}","{""_id"":310385214,""partition"":1,""screen_name"":""cutcolombia"",""followers"":28823,""verified"":""TRUE"",""description"":""Central Unitaria de Trabajadores de Colombia. Por #Paz #Democracia #Soberanía y derechos #Laborales. Hacemos parte de la @csa_tuca y la @ituc"",""tipo"":""government entity""}"
310603548,1,31,29,0.037843137,0.375133543,0.0017882,0.002985075,0.000871501,0.007216791,0.000595647,0.077461561,0.147218151,SenalMemoria,25296,6379,TRUE,Somos el Archivo de la radio y la televisión pública nacional. Somos @RTVCco,2011,208,entertainment,,,"{""_id"":310603548,","""partition"":1,","""screen_name"":""SenalMemoria"",","""followers"":25296,","""verified"":""TRUE"",","""description"":""Somos el Archivo de la radio y la televisión pública nacional. Somos @RTVCco"",","""tipo"":""entertainment""}","{""_id"":310603548,""partition"":1,""screen_name"":""SenalMemoria"",""followers"":25296,""verified"":""TRUE"",""description"":""Somos el Archivo de la radio y la televisión pública nacional. Somos @RTVCco"",""tipo"":""entertainment""}"
310932113,3,24,21,0.063471503,0.349598928,0.001341214,0.001855288,0.000180741,0.00040772,0.00049333,0.022904777,0.354166667,soygiovillalba,150578,831,TRUE,companyurio,2011,107,personal,,,"{""_id"":310932113,","""partition"":3,","""screen_name"":""soygiovillalba"",","""followers"":150578,","""verified"":""TRUE"",","""description"":""companyurio"",","""tipo"":""personal""}","{""_id"":310932113,""partition"":3,""screen_name"":""soygiovillalba"",""followers"":150578,""verified"":""TRUE"",""description"":""companyurio"",""tipo"":""personal""}"
311821111,0,12,2,0.033333333,0.300869511,0.000206639,0,0.000107042,0.000310953,0.00011385,0,0.022044321,angelacianuro,28049,302,FALSE,Modelo Web Cam +18 Venta de fotos y vídeos DM https://t.co/veWvD6DBM9  https://t.co/VajNroqqv5,2011,55,entertainment,,,"{""_id"":311821111,","""partition"":0,","""screen_name"":""angelacianuro"",","""followers"":28049,","""verified"":""FALSE"",","""description"":""Modelo Web Cam +18 Venta de fotos y vídeos DM https://t.co/veWvD6DBM9  https://t.co/VajNroqqv5"",","""tipo"":""entertainment""}","{""_id"":311821111,""partition"":0,""screen_name"":""angelacianuro"",""followers"":28049,""verified"":""FALSE"",""description"":""Modelo Web Cam +18 Venta de fotos y vídeos DM https://t.co/veWvD6DBM9  https://t.co/VajNroqqv5"",""tipo"":""entertainment""}"
312422930,5,28,22,0.035859269,0.358277933,0.000622863,0,0.000619407,0.000325678,0.000331935,0.059244262,0.203128074,estejaramillo,93854,530,FALSE,Periodista deportivo de radio  prensa y TV  administrador de companys. Premio Nacional de journalism Simón Bolívar.,2011,337,journalism,,,"{""_id"":312422930,","""partition"":5,","""screen_name"":""estejaramillo"",","""followers"":93854,","""verified"":""FALSE"",","""description"":""Periodista deportivo de radio  prensa y TV  administrador de companys. Premio Nacional de journalism Simón Bolívar."",","""tipo"":""journalism""}","{""_id"":312422930,""partition"":5,""screen_name"":""estejaramillo"",""followers"":93854,""verified"":""FALSE"",""description"":""Periodista deportivo de radio  prensa y TV  administrador de companys. Premio Nacional de journalism Simón Bolívar."",""tipo"":""journalism""}"
312887235,2,31,87,0.029827038,0.433850098,0.001833176,0.014084507,0.004974566,0.221804108,0.002069548,0.231638418,0.318164189,infopresidencia,867300,288,TRUE,Cuenta oficial de la Presidencia de la República de Colombia. Construyendo un país con Legalidad  Emprendimiento y Equidad. #ElFuturoEsDeTodos,2011,2105,informative,,,"{""_id"":312887235,","""partition"":2,","""screen_name"":""infopresidencia"",","""followers"":867300,","""verified"":""TRUE"",","""description"":""Cuenta oficial de la Presidencia de la República de Colombia. Construyendo un país con Legalidad  Emprendimiento y Equidad. #ElFuturoEsDeTodos"",","""tipo"":""informative""}","{""_id"":312887235,""partition"":2,""screen_name"":""infopresidencia"",""followers"":867300,""verified"":""TRUE"",""description"":""Cuenta oficial de la Presidencia de la República de Colombia. Construyendo un país con Legalidad  Emprendimiento y Equidad. #ElFuturoEsDeTodos"",""tipo"":""informative""}"
313371295,4,28,8,0.034482759,0.328983919,0.000122248,0,0.000989444,0.000769904,0.00021325,0.015949714,0.026395173,UnivalleSt,18432,4219,FALSE,Emisora de la Universidad del Valle... Como tú la Querías !!!!,2011,85,radio,,,"{""_id"":313371295,","""partition"":4,","""screen_name"":""UnivalleSt"",","""followers"":18432,","""verified"":""FALSE"",","""description"":""Emisora de la Universidad del Valle... Como tú la Querías !!!!"",","""tipo"":""radio""}","{""_id"":313371295,""partition"":4,""screen_name"":""UnivalleSt"",""followers"":18432,""verified"":""FALSE"",""description"":""Emisora de la Universidad del Valle... Como tú la Querías !!!!"",""tipo"":""radio""}"
314824095,5,22,3,0.032307692,0.300558803,0.000175967,0.001937984,3.64E-05,0.000768953,0.00014168,0.007405533,0.029018296,TiendaTribuna,49803,2102,FALSE,Tribuna Verde es la tienda online especializada en la comercialización de productos oficiales y accesorios de Atlético Nacional,2011,64,company,,,"{""_id"":314824095,","""partition"":5,","""screen_name"":""TiendaTribuna"",","""followers"":49803,","""verified"":""FALSE"",","""description"":""Tribuna Verde es la tienda online especializada en la comercialización de productos oficiales y accesorios de Atlético Nacional"",","""tipo"":""company""}","{""_id"":314824095,""partition"":5,""screen_name"":""TiendaTribuna"",""followers"":49803,""verified"":""FALSE"",""description"":""Tribuna Verde es la tienda online especializada en la comercialización de productos oficiales y accesorios de Atlético Nacional"",""tipo"":""company""}"
